,created_at,author_id,text,sentiment
97,2022-12-01T00:15:19.000Z,1572609223065993217,"Alerts
Update 
Watchlist
Discord chatroom
https://t.co/nbm9ktQzvT
❤️
Stocks, Options,Forex

$IMRN $NAK $BORR $GHSI $WTRH $NAKD $MARK $SHLO $NIO $HMHC $MDLY $JILL  $GRIL $JAGX $INO  $BYFC $TSLA $SPY $BOXL $AAPL $AYRO $ACHV https://t.co/xvdvNnPDk9",-15.6
98,2022-12-01T00:14:59.000Z,1572609223065993217,"**One member sold some at 7000%. You need plays like this to grow your account with us 
https://t.co/nbm9ktQzvT

$NAOV $RMTI $DTEA $BOXL $CDEV $MVIS $ADTX  $GEVO $AKBA $OCGN $FCEL $GNUS $HTBX $NAKD $ACRX $AEZS $ROKU $TSLA $DPHC $AAPL $PRU $CMCSA $ACI $FLGT $MJCO $SFIX https://t.co/ItgMwobhOx",0.0
99,2022-12-01T00:14:40.000Z,1572609223065993217,"$CEMI $SPY $TSLA $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $BB $DAL $DOW $KODK $AAPL $ESE $SPCE $FCEL $TRIP $BYND
Most profitable trading COMMUNITY https://t.co/nbm9ktQzvT",17.0
0,2022-12-01T00:24:33.000Z,1572609223065993217,"It’s really amazing Place,
Lot of thanks to this community...👇 
https://t.co/nbm9ktQzvT

$TCEHY $RKT $FB $UBER $AYX $DDOG $BABA $BNGO $AAPL $SPAQ $KZIA $GRPN $RLFTF $ZSAN $CNDT $NIO $ADTX $ILMN $UPWK $EHTH $ABUS $DNLI $PLUG $TMUS https://t.co/PYCs5X8moZ",11.89
1,2022-12-01T00:24:15.000Z,1572609223065993217,"Look like legit traders include this chat and making profits. FREE Check out now..https://t.co/nbm9ktyqhL

$BBQ $CRK $CLPR $UNFI $GGAL $GS $LIVE $EXPI $ELP $ARCO $EGRX $ORA $NVTA $AMWL $VGR $CFB
$AAPL $MSFT $AMZN $GOOG $GOOGL https://t.co/ns5CR0kysD",5.3
2,2022-12-01T00:24:15.000Z,39546678,$AAPL  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 588,-4.4
3,2022-12-01T00:24:14.000Z,39546678,$AAPL  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 587,-4.4
4,2022-12-01T00:23:55.000Z,1572609223065993217,"Free Stock trading discord:https://t.co/nbm9ktQzvT

$GE $AAL $DIS $DAL $AAPL $MSFT $TSLA $SQ $NFLX $SPY $ROKU $SPCE $INO $UVXY $VXX $OXY https://t.co/qwG2HoqxkU",1.6
5,2022-12-01T00:23:47.000Z,433158220,RT @StockMKTNewz: Apple $AAPL never considered removing Twitter from the App Store https://t.co/NVMAzoUdsU,0.0
6,2022-12-01T00:23:46.000Z,2764455911,@Acyn Does he think he can legislate AAPL to advertise on Twitter or anywhere else for that matter?,1.1
7,2022-12-01T00:23:40.000Z,2639991843,"RT @The_Real_Fly: THIS IS AMERICA  $AAPL
https://t.co/m7FEjB5HzD",0.0
