,created_at,author_id,text,sentiment
64,2022-11-14T02:11:59.000Z,14181005,RT @TrendSpider: $GOOG Google insiders seen buying stock for the first time in a while...  👀 🤑 https://t.co/qxPk0pRkpp,0.0
65,2022-11-14T02:11:25.000Z,3328820531,RT @TrendSpider: $GOOG Google insiders seen buying stock for the first time in a while...  👀 🤑 https://t.co/qxPk0pRkpp,0.0
66,2022-11-14T02:11:03.000Z,1591976958526627841,GOOG -20%,0.0
67,2022-11-14T02:09:49.000Z,822128983470841856,"The Gov't Goog Twit FB MSM #FakeNews stopped truth for the past 6+ years. This held valuable health, life and safety information from people causing much harm, destruction and death. 
We Must Hold Them Accountable or it will get worse. They are ruling with a fist. https://t.co/5a8Ybb2S8P",-8.89
68,2022-11-14T02:08:55.000Z,1355234245829128196,RT @TrendSpider: $GOOG Google insiders seen buying stock for the first time in a while...  👀 🤑 https://t.co/qxPk0pRkpp,0.0
69,2022-11-14T02:05:49.000Z,1473391955035885568,"Most winning trading chat!!! For a limited time, we are opening our trading chatroom to the public! 
https://t.co/tXysTF2CeA

$CRK $CLPR $UNFI $GGAL $GS $LIVE $EXPI $ELP $ARCO $EGRX $ORA $NVTA $AMWL $VGR $CFB $AAPL $MSFT $AMZN $GOOG $GOOGL $BABA $FB https://t.co/nqEg9gRznT",21.39
70,2022-11-14T02:04:46.000Z,1473391955035885568,"$AAPL $GOOG $GLD $QQQ $SPY $VFF $TLRY $KBH $LEN $GE $T $F $GM $TSLA $HTSC $GRNF $MTCH $RIOT $MARA $IRRZF $KOAN $INTC $IBO

Best discord group for the traders join here https://t.co/tXysTF2CeA https://t.co/FtTyqCRnaz",-0.2
71,2022-11-14T02:04:28.000Z,1473391955035885568,"Learn To Trade While You're Working From Home&gt;https://t.co/tXysTF2CeA

$AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM https://t.co/dP6J3bAIMb",-0.3
72,2022-11-14T02:04:12.000Z,1545303540125802499,"Short Interests of Alphabet (Google), $GOOG : -1.46% MoM

#options #stocks $SPY 

Check out our tool at: 
https://t.co/LAvUlvRUG9 https://t.co/mN28dYsKXw",6.4
73,2022-11-14T02:01:35.000Z,1473391955035885568,"Join the most profitable trading group 
https://t.co/tXysTF24p2

$GOOG $AAPL $SPY $AMZN $TDOC $TSLA $COST $BA $NFLX $NVDA $TWTR $ZM $NKLA $SAVE $VRM $TRIL  $BBAR $STNG $GLUU $ZNGA $AAL $CACC $ESE $SPCE $FCEL $TRIP $BYND $MRNA https://t.co/X2w02HqanD",21.0
74,2022-11-14T02:01:23.000Z,1388805305186721792,"Most mentioned tickers in #WSB in last 1H

1. $CORN (34)
2. $COIN (8)
3. $SPY (6)
4. $BROS (4)
5. $DWAC (3)
6. $LMAO (3)
7. $TSLA (2)
8. $GOOG (2)
9. $WIRE (2)
10. $WASH (2)

https://t.co/InT5oXY60w https://t.co/jECtYUaJtZ",0.69
75,2022-11-14T01:59:49.000Z,716125049,@GlNGADENSETSU goog i need to buy it to become vampire. you get on the hrt that makes you a werewolf.,-2.09
76,2022-11-14T01:59:21.000Z,1223413894913224704,"RT @loveandpeace511: Santino Godoy Blanco 桑蒂諾死了，那個在疫苗接種運動中出演的男孩：他們譴責放棄醫院

 https://t.co/xpXDlreERA https://t.co/I0CF9pvjCz",0.0
77,2022-11-14T01:58:56.000Z,1476378354626478091,"RT @loveandpeace511: Santino Godoy Blanco 桑蒂諾死了，那個在疫苗接種運動中出演的男孩：他們譴責放棄醫院

 https://t.co/xpXDlreERA https://t.co/I0CF9pvjCz",0.0
78,2022-11-14T01:58:28.000Z,1260901057565204480,"RT @loveandpeace511: Santino Godoy Blanco 桑蒂諾死了，那個在疫苗接種運動中出演的男孩：他們譴責放棄醫院

 https://t.co/xpXDlreERA https://t.co/I0CF9pvjCz",0.0
79,2022-11-14T01:54:26.000Z,1473391955035885568,"Welcome to our CHATROOM
Of Traders

https://t.co/tXysTF24p2

$SPY $ES_F $BA $CLVS $SRNE $DVAX $ACB $OSTK  $NVAX $BYND $AAL $EURN $GPS $TSLA $CCL $BILI $CVNA $DAL $PTON $TWTR $IQ $ROKU $FB $NFLX $GOOG $GILD $MARK $NAK $VTIQ $CGC $BB $JMP https://t.co/xMRhVHrhnh",8.19
80,2022-11-14T01:53:51.000Z,1193810978292420608,Got it ty @Cryptomanic3127 @xz91038852 @Jcons2121 @damittelsteadt @Shishir41116061 @YChamarthi @cripto_srilanka @amznFBA_GOOG @zhange448974970 @AdderiyReanna @cryptoforexauto @Vokh1dov_M @HoangBinh8816 @Erikii0 @nachofervi1 @forsgren_pontus @MatiasVodanovic @SmallchainsIO https://t.co/xnA8bKamkU,0.0
81,2022-11-14T01:53:09.000Z,1250538252,"3/3
L'article de Life Site en fr
https://t.co/J6gFzC5SZE",0.0
82,2022-11-14T01:52:36.000Z,850925910928670722,"RT @salaco6: おはようｺﾞｻｲﾏｽ·͜·♡

11月14日
＃いい上司の日✨ 

さいちん♥️？哲♥️？
🏡or🦠…どっちがいい🤔💭❓

(๑¯ ³¯๑)うー

選べない(⑉･̆-･̆⑉)♥️

Have a goog day ❤︎

＃山下智久
＃正直不動産🏡…",1.7
83,2022-11-14T01:52:14.000Z,2842700266,RT @TrendSpider: $GOOG Google insiders seen buying stock for the first time in a while...  👀 🤑 https://t.co/qxPk0pRkpp,0.0
84,2022-11-14T01:51:40.000Z,1518698977234984963,"RT @RomanAude: La ministre de l'Alberta est désolée pour les non vaccinés, mais elle accepte la décision d'un tribunal (mais qu'est-ce qu'i…",0.0
85,2022-11-14T01:51:19.000Z,1363011150531624960,"RT @gunggingnsk: Goog morning ☀️
https://t.co/YZKaXVp3FW https://t.co/DFZBXFYKFE",0.0
86,2022-11-14T01:51:13.000Z,1410109483393589250,"RT @gunggingnsk: Goog morning ☀️
https://t.co/YZKaXVp3FW https://t.co/DFZBXFYKFE",0.0
87,2022-11-14T01:50:09.000Z,1315694241205702656,RT @TrendSpider: $GOOG Google insiders seen buying stock for the first time in a while...  👀 🤑 https://t.co/qxPk0pRkpp,0.0
88,2022-11-14T01:49:53.000Z,1857815276,"@BAleksowska @i24NEWS_EN Przeczytałaś w ogóle ten artykuł? To co powiesz o tych skurwysynach z Krakowa?
https://t.co/FEnLA8jHEN",0.0
89,2022-11-14T01:49:11.000Z,1473391955035885568,"Join the most profitable trading group 
https://t.co/tXysTF2CeA

$GOOG $AAPL $SPY $AMZN $TDOC $TSLA $COST $BA $NFLX $NVDA $TWTR $ZM $NKLA $SAVE $VRM $TRIL  $BBAR $STNG $GLUU $ZNGA $AAL $CACC $ESE $SPCE $FCEL $TRIP $BYND $MRNA https://t.co/0ILugao4H4",21.0
